stop_id,stop_name,stop_lat,stop_lon,stop_code,stop_desc,zone_id
ST,,13.720533,100.503978,ST,,
ST,,13.740723,100.555003,ST,,
ST,,13.764090,100.496307,ST,,
ST,,13.845014,100.566317,ST,,
ST,,13.844660,100.566443,ST,,
ST,,13.842479,100.570832,ST,,
ST,,13.842368,100.570441,ST,,
ST,,13.820375,100.519530,ST,,
ST,,13.821419,100.532752,ST,,
ST,,13.819567,100.532510,ST,,
ST,,13.819651,100.532274,ST,,
ST,,13.820909,100.532422,ST,,
ST,MRT-BTS Bangwa Station (Outbound),13.719684,100.456259,ST,,
ST,,13.728099,100.508964,ST,,
ST,,13.784555,100.513076,ST,,
ST,,13.805356,100.547980,ST,,
ST,,13.791131,100.541965,ST,,
ST,,13.787951,100.513754,ST,,
ST,,13.796721,100.522401,ST,,
ST,,13.754782,100.527788,ST,,
ST,,13.790095,100.546200,ST,,
ST,,13.793045,100.531553,ST,,
ST,,13.795805,100.524947,ST,,
ST,,13.792169,100.536202,ST,,
ST,,13.743126,100.507628,ST,,
ST,,13.787346,100.513136,ST,,
ST,,13.756577,100.492355,ST,,
ST,,13.754228,100.489504,ST,,
ST,,13.755565,100.489575,ST,,
ST,,13.776654,100.479050,ST,,
ST,,13.776207,100.507381,ST,,
ST,,13.768134,100.502181,ST,,
ST,,13.784875,100.511447,ST,,
ST,,13.790337,100.515214,ST,,
ST,,13.790988,100.542476,ST,,
ST,,13.797022,100.522156,ST,,
ST,,13.790537,100.544857,ST,,
ST,,13.793053,100.549324,ST,,
ST,,13.790991,100.541939,ST,,
ST,,13.790760,100.515665,ST,,
ST,,13.770981,100.483579,ST,,
ST,,13.775036,100.480649,ST,,
ST,,13.792185,100.536821,ST,,
ST,,13.792976,100.549522,ST,,
ST,,13.790215,100.545758,ST,,
ST,,13.776869,100.478313,ST,,
ST,,13.765003,100.507875,ST,,
ST,,13.739436,100.514803,ST,,
ST,,13.742700,100.503440,ST,,
ST,,13.763644,100.505042,ST,,
ST,,13.767177,100.505816,ST,,
ST,,13.922765,100.601666,ST,,
ST,,13.747791,100.490086,ST,,
ST,,13.758076,100.514910,ST,,
ST,,13.762796,100.510024,ST,,
ST,,13.754412,100.505002,ST,,
ST,,13.744444,100.507224,ST,,
ST,,13.727304,100.523166,ST,,
ST,,13.743135,100.513059,ST,,
ST,,13.729790,100.523641,ST,,
ST,,13.726252,100.519790,ST,,
ST,,13.744421,100.512537,ST,,
ST,,13.793778,100.518036,ST,,
ST,,13.794800,100.550194,ST,,
ST,,13.730944,100.519522,ST,,
ST,,13.787921,100.341625,ST,,
ST,,13.724019,100.549424,ST,,
ST,,13.754528,100.493851,ST,,
ST,,13.756569,100.492562,ST,,
ST,,13.785346,100.461488,ST,,
ST,,13.783480,100.401894,ST,,
ST,,13.783957,100.397198,ST,,
ST,,13.785948,100.377847,ST,,
ST,,13.787437,100.363743,ST,,
ST,,13.740700,100.555395,ST,,
ST,,13.721564,100.555394,ST,,
ST,,13.706756,100.507944,ST,,
ST,,13.771129,100.484065,ST,,
ST,,13.921156,100.670489,ST,,
ST,,13.921299,100.669655,ST,,
ST,,13.921346,100.659380,ST,,
ST,,13.863006,100.636371,ST,,
ST,,13.907779,100.672400,ST,,
ST,,13.907571,100.671941,ST,,
ST,,13.810944,100.548024,ST,,
ST,,13.811029,100.548113,ST,,
ST,,13.810983,100.548065,ST,,
ST,,13.810780,100.547849,ST,,
ST,,13.810898,100.547976,ST,,
ST,,13.810803,100.547874,ST,,
ST,,13.810920,100.547999,ST,,
ST,,13.737677,100.514509,ST,,
ST,,13.757904,100.542376,ST,,
ST,,13.757683,100.542577,ST,,
ST,,13.753720,100.493963,ST,,
ST,,13.697019,100.510239,ST,,
ST,,13.697229,100.510531,ST,,
ST,,13.720667,100.776644,ST,,
ST,,13.762330,100.472333,ST,,
ST,Central World,13.747311,100.540492,ST,,
ST,,13.728363,100.533470,ST,,
ST,,13.728506,100.534570,ST,,
ST,,13.824491,100.558507,ST,,
ST,,13.807275,100.556690,ST,,
ST,,13.730455,100.516984,ST,,
ST,,13.756557,100.503591,ST,,
ST,,13.760818,100.516241,ST,,
ST,,13.818855,100.513754,ST,,
ST,,13.818553,100.513950,ST,,
ST,,13.762490,100.514279,ST,,
ST,,13.762835,100.514358,ST,,
ST,,13.820584,100.508755,ST,,
ST,,13.819468,100.511620,ST,,
ST,,13.818961,100.517964,ST,,
ST,,13.823427,100.522912,ST,,
ST,,13.824751,100.524368,ST,,
ST,,13.825758,100.531666,ST,,
ST,,13.823124,100.532895,ST,,
ST,,13.816937,100.532196,ST,,
ST,,13.813160,100.531716,ST,,
ST,,13.810486,100.531539,ST,,
ST,,13.808020,100.531179,ST,,
ST,,13.803271,100.539462,ST,,
ST,,13.801874,100.534602,ST,,
ST,,13.792845,100.533504,ST,,
ST,,13.797511,100.532215,ST,,
ST,,13.794663,100.530659,ST,,
ST,,13.793325,100.530894,ST,,
ST,,13.791362,100.540861,ST,,
ST,,13.786273,100.547122,ST,,
ST,,13.783958,100.546282,ST,,
ST,,13.774745,100.542982,ST,,
ST,,13.767492,100.539886,ST,,
ST,,13.777624,100.544025,ST,,
ST,,13.769731,100.541100,ST,,
ST,,13.798297,100.509156,ST,,
ST,,13.820305,100.508809,ST,,
ST,,13.758803,100.518636,ST,,
ST,,13.776227,100.513033,ST,,
ST,,13.776388,100.512988,ST,,
ST,,13.820733,100.520279,ST,,
ST,,13.807864,100.521734,ST,,
ST,,13.798344,100.521421,ST,,
ST,,13.794474,100.518890,ST,,
ST,,13.818740,100.518095,ST,,
ST,,13.814744,100.520625,ST,,
ST,,13.777003,100.507832,ST,,
ST,,13.815785,100.515224,ST,,
ST,,13.817920,100.515765,ST,,
ST,,13.821853,100.521522,ST,,
ST,,13.824674,100.524621,ST,,
ST,,13.826605,100.530338,ST,,
ST,,13.808101,100.530888,ST,,
ST,,13.823261,100.523058,ST,,
ST,,13.776437,100.543353,ST,,
ST,,13.827011,100.527237,ST,,
ST,,13.791390,100.540103,ST,,
ST,,13.812655,100.531438,ST,,
ST,,13.810543,100.531172,ST,,
ST,,13.786953,100.547107,ST,,
ST,,13.805855,100.532336,ST,,
ST,,13.817250,100.531983,ST,,
ST,,13.790209,100.546434,ST,,
ST,,13.767921,100.539814,ST,,
ST,,13.784473,100.546227,ST,,
ST,,13.772033,100.541733,ST,,
ST,Soi Ari,13.780208,100.544689,ST,,
ST,,13.773511,100.542250,ST,,
ST,,13.796499,100.531494,ST,,
ST,,13.792884,100.532687,ST,,
ST,,13.769806,100.527207,ST,,
ST,,13.799235,100.532983,ST,,
ST,,13.771565,100.523700,ST,,
ST,,13.766214,100.535133,ST,,
ST,,13.767210,100.533423,ST,,
ST,,13.767714,100.531813,ST,,
ST,,13.770030,100.527220,ST,,
ST,,13.722228,100.753654,ST,,
ST,,13.721742,100.754546,ST,,
ST,,13.722108,100.727317,ST,,
ST,,13.722338,100.728552,ST,,
ST,,13.922053,100.641431,ST,,
ST,,13.919840,100.622642,ST,,
ST,,13.920865,100.623593,ST,,
ST,,13.814006,100.728196,ST,,
ST,,13.813498,100.731738,ST,,
ST,,13.813417,100.731922,ST,,
ST,,13.785657,100.511391,ST,,
ST,,13.800582,100.511096,ST,,
ST,,13.800569,100.510839,ST,,
ST,,13.769600,100.641901,ST,,
ST,,13.798800,100.368771,ST,,
ST,,13.718805,100.514981,ST,,
ST,,13.765813,100.537986,ST,,
ST,,13.670127,100.624650,ST,,
ST,,13.787437,100.573908,ST,,
ST,,13.767202,100.570843,ST,,
ST,,13.777543,100.573440,ST,,
ST,,13.772466,100.573189,ST,,
ST,,13.765048,100.569154,ST,,
ST,,13.725071,100.406180,ST,,
ST,,13.722033,100.406192,ST,,
ST,,13.715793,100.406217,ST,,
ST,,13.712090,100.407759,ST,,
ST,The Government Pharmaceutical Organization,13.766819,100.527947,ST,,
ST,,13.853576,100.634464,ST,,
ST,,13.804305,100.548319,ST,,
ST,,13.748103,100.519532,ST,,
ST,,13.752000,100.502893,ST,,
ST,,13.802334,100.553772,ST,,
ST,,13.763906,100.499248,ST,,
ST,,13.758112,100.493712,ST,,
ST,,13.796628,100.507922,ST,,
ST,,13.796499,100.508086,ST,,
ST,,13.786112,100.496657,ST,,
ST,,13.786041,100.497130,ST,,
ST,,13.787085,100.498221,ST,,
ST,,13.788640,100.500748,ST,,
ST,,13.788431,100.500903,ST,,
ST,,13.790431,100.503261,ST,,
ST,,13.792924,100.505146,ST,,
ST,,13.792806,100.505353,ST,,
ST,,13.794543,100.506332,ST,,
ST,,13.794883,100.506928,ST,,
ST,,13.802594,100.511562,ST,,
ST,,13.803917,100.512167,ST,,
ST,,13.807069,100.511627,ST,,
ST,,13.807222,100.511792,ST,,
ST,,13.738954,100.514064,ST,,
ST,,13.751042,100.504198,ST,,
ST,,13.889424,100.570694,ST,,
ST,,13.714724,100.602160,ST,,
ST,,13.713340,100.600779,ST,,
ST,,13.716058,100.595268,ST,,
ST,,13.721449,100.559693,ST,,
ST,,13.697465,100.538105,ST,,
ST,,13.763347,100.526169,ST,,
ST,,13.763586,100.526629,ST,,
ST,,13.760486,100.542607,ST,,
ST,,13.760830,100.542402,ST,,
ST,,13.763859,100.540948,ST,,
ST,,13.885555,100.581947,ST,,
ST,,13.886909,100.583552,ST,,
ST,,13.888948,100.583817,ST,,
ST,,13.882528,100.581066,ST,,
ST,,13.772633,100.526907,ST,,
ST,,13.772135,100.526505,ST,,
ST,,13.776568,100.531588,ST,,
ST,,13.781034,100.533548,ST,,
ST,,13.782300,100.533883,ST,,
ST,,13.783995,100.534723,ST,,
ST,,13.784302,100.534725,ST,,
ST,,13.789659,100.536905,ST,,
ST,,13.789587,100.537052,ST,,
ST,,13.843100,100.541886,ST,,
ST,,13.841656,100.541556,ST,,
ST,,13.665233,100.649603,ST,,
ST,,13.664858,100.651572,ST,,
ST,,13.664036,100.651417,ST,,
ST,,13.771167,100.529432,ST,,
ST,,13.771038,100.529627,ST,,
ST,,13.868975,100.731978,ST,,
ST,,13.697750,100.539449,ST,,
ST,,13.672776,100.606355,ST,,
ST,,13.661789,100.601919,ST,,
ST,,13.661265,100.602013,ST,,
ST,,13.664835,100.603450,ST,,
ST,,13.666967,100.604088,ST,,
ST,,13.666955,100.604337,ST,,
ST,,13.671078,100.606089,ST,,
ST,,13.675070,100.607677,ST,,
ST,,13.677836,100.608801,ST,,
ST,,13.672660,100.606677,ST,,
ST,,13.763721,100.540687,ST,,
ST,,13.778572,100.532439,ST,,
ST,,13.786950,100.535816,ST,,
ST,,13.793694,100.538390,ST,,
ST,,13.795167,100.538660,ST,,
ST,,13.797839,100.542561,ST,,
ST,,13.798065,100.540549,ST,,
ST,,13.759080,100.727986,ST,,
ST,,13.761489,100.728968,ST,,
ST,,13.763081,100.729945,ST,,
ST,,13.765847,100.731957,ST,,
ST,,13.768543,100.732328,ST,,
ST,,13.770648,100.732337,ST,,
ST,,13.773307,100.733354,ST,,
ST,,13.773521,100.736555,ST,,
ST,,13.773806,100.739991,ST,,
ST,,13.774014,100.744461,ST,,
ST,,13.773893,100.745339,ST,,
ST,,13.773653,100.740324,ST,,
ST,,13.773353,100.736517,ST,,
ST,,13.763054,100.647706,ST,,
ST,,13.726486,100.560120,ST,,
ST,,13.673283,100.645547,ST,,
ST,,13.672695,100.645805,ST,,
ST,,13.676897,100.645785,ST,,
ST,,13.844766,100.560388,ST,,
ST,,13.695497,100.647267,ST,,
ST,,13.692069,100.647019,ST,,
ST,,13.687925,100.646690,ST,,
ST,,13.684789,100.646439,ST,,
ST,,13.774932,100.746239,ST,,
ST,,13.775523,100.746512,ST,,
ST,,13.777150,100.746294,ST,,
ST,,13.777766,100.746563,ST,,
ST,,13.780562,100.746342,ST,,
ST,,13.782381,100.746293,ST,,
ST,,13.785906,100.746148,ST,,
ST,,13.788596,100.746056,ST,,
ST,,13.791461,100.746027,ST,,
ST,,13.794093,100.746002,ST,,
ST,,13.797386,100.744835,ST,,
ST,,13.799216,100.743842,ST,,
ST,,13.801152,100.742782,ST,,
ST,,13.801347,100.742966,ST,,
ST,,13.804360,100.741042,ST,,
ST,,13.804398,100.741297,ST,,
ST,,13.810305,100.737793,ST,,
ST,,13.810861,100.737792,ST,,
ST,,13.808509,100.739061,ST,,
ST,,13.675750,100.646052,ST,,
ST,,13.680034,100.646066,ST,,
ST,,13.679456,100.646363,ST,,
ST,,13.682874,100.646287,ST,,
ST,,13.681799,100.646537,ST,,
ST,,13.684255,100.646731,ST,,
ST,,13.665806,100.646689,ST,,
ST,,13.710493,100.597831,ST,,
ST,,13.671456,100.508443,ST,,
ST,,13.671554,100.508527,ST,,
ST,,13.670259,100.510524,ST,,
ST,,13.670195,100.511290,ST,,
ST,,13.668911,100.512708,ST,,
ST,,13.668817,100.513444,ST,,
ST,,13.668170,100.514493,ST,,
ST,,13.666613,100.516005,ST,,
ST,,13.666396,100.515734,ST,,
ST,,13.664121,100.517034,ST,,
ST,,13.662868,100.517136,ST,,
ST,,13.799013,100.541458,ST,,
ST,,13.732176,100.533661,ST,,
ST,,13.670550,100.618045,ST,,
ST,,13.669911,100.621238,ST,,
ST,,13.665910,100.641780,ST,,
ST,,13.666576,100.642718,ST,,
ST,,13.667257,100.639190,ST,,
ST,,13.671707,100.616507,ST,,
ST,,13.673165,100.609344,ST,,
ST,,13.672342,100.613547,ST,,
ST,,13.721197,100.504035,ST,,
ST,Opposite TTB Headquarter,13.808889,100.557207,ST,,
ST,,13.721745,100.507850,ST,,
ST,,13.723684,100.508949,ST,,
ST,,13.781146,100.422866,ST,,
ST,,13.765614,100.488405,ST,,
ST,,13.777774,100.509646,ST,,
ST,,13.777558,100.510431,ST,,
ST,,13.779038,100.506711,ST,,
ST,,13.778933,100.507343,ST,,
ST,,13.783473,100.497474,ST,,
ST,,13.782870,100.498001,ST,,
ST,,13.768470,100.530582,ST,,
ST,,13.786322,100.488776,ST,,
ST,,13.787270,100.486018,ST,,
ST,,13.788297,100.482844,ST,,
ST,,13.788473,100.483356,ST,,
ST,,13.787887,100.485106,ST,,
ST,,13.786987,100.487835,ST,,
ST,,13.789138,100.480339,ST,,
ST,,13.789377,100.480645,ST,,
ST,,13.790213,100.478094,ST,,
ST,,13.789900,100.477555,ST,,
ST,,13.789317,100.474724,ST,,
ST,,13.789592,100.474680,ST,,
ST,,13.788449,100.470520,ST,,
ST,,13.783922,100.472198,ST,,
ST,,13.783720,100.471964,ST,,
ST,,13.781735,100.474257,ST,,
ST,,13.780583,100.474905,ST,,
ST,,13.948731,100.622925,ST,,
ST,,13.945631,100.623440,ST,,
ST,,13.943280,100.623831,ST,,
ST,,13.949564,100.622262,ST,,
ST,,13.945473,100.622993,ST,,
ST,,13.943213,100.623429,ST,,
ST,,13.930655,100.625670,ST,,
ST,,13.933867,100.625074,ST,,
ST,,13.933807,100.625568,ST,,
ST,,13.930784,100.626090,ST,,
ST,,13.926034,100.626663,ST,,
ST,,13.777258,100.555886,ST,,
ST,,13.813509,100.549772,ST,,
ST,,13.905255,100.593427,ST,,
ST,,13.911691,100.596985,ST,,
ST,,13.914139,100.598395,ST,,
ST,,13.918216,100.601082,ST,,
ST,,13.921010,100.602468,ST,,
ST,,13.919809,100.601816,ST,,
ST,,13.814225,100.558824,ST,,
ST,,13.770799,100.551365,ST,,
ST,,13.767270,100.549284,ST,,
ST,,13.905859,100.593290,ST,,
ST,,13.707106,100.492085,ST,,
ST,,13.708103,100.493398,ST,,
ST,,13.722623,100.509106,ST,,
ST,,13.720131,100.508625,ST,,
ST,,13.727766,100.508812,ST,,
ST,,13.729355,100.506207,ST,,
ST,,13.728934,100.504504,ST,,
ST,,13.780259,100.643203,ST,,
ST,,13.818683,100.559092,ST,,
ST,,13.735806,100.503445,ST,,
ST,,13.721217,100.528691,ST,,
ST,,13.695106,100.647598,ST,,
ST,,13.668175,100.634536,ST,,
ST,,13.670205,100.684394,ST,,
ST,,13.670558,100.684388,ST,,
ST,,13.664729,100.647700,ST,,
ST,,13.745541,100.494900,ST,,
ST,,13.839602,100.557385,ST,,
ST,,13.761605,100.634787,ST,,
ST,,13.761600,100.636703,ST,,
ST,,13.776233,100.573683,ST,,
ST,,13.715805,100.478999,ST,,
ST,Central Lardprao,13.816130,100.561455,ST,,
ST,,13.740283,100.515835,ST,,
ST,,13.713440,100.643388,ST,,
ST,,13.718954,100.699748,ST,,
ST,,13.744173,100.494543,ST,,
ST,,13.668931,100.683786,ST,,
ST,,13.666781,100.683032,ST,,
ST,,13.668910,100.683922,ST,,
ST,,13.667265,100.683355,ST,,
ST,,13.666833,100.683391,ST,,
ST,,13.663751,100.682211,ST,,
ST,,13.663993,100.682146,ST,,
ST,,13.661314,100.681448,ST,,
ST,,13.667725,100.646247,ST,,
ST,,13.670819,100.621180,ST,,
ST,,13.699183,100.542884,ST,,
ST,,13.698768,100.542626,ST,,
ST,,13.728087,100.544701,ST,,
ST,,13.713182,100.564411,ST,,
ST,,13.720474,100.466611,ST,,
ST,,13.713057,100.564671,ST,,
ST,,13.696133,100.495926,ST,,
ST,,13.715558,100.477540,ST,,
ST,,13.720292,100.477266,ST,,
ST,,13.708858,100.480510,ST,,
ST,,13.707115,100.482145,ST,,
ST,,13.715372,100.563768,ST,,
ST,,13.716680,100.560538,ST,,
ST,,13.710430,100.551006,ST,,
ST,,13.716170,100.561184,ST,,
ST,,13.716819,100.559593,ST,,
ST,,13.723159,100.517688,ST,,
ST,,13.723570,100.520047,ST,,
ST,,13.724082,100.521516,ST,,
ST,,13.727550,100.531147,ST,,
ST,,13.812366,100.725714,ST,,
ST,,13.812649,100.725571,ST,,
ST,,13.819409,100.563510,ST,,
ST,,13.856500,100.585315,ST,,
ST,,13.755643,100.494493,ST,,
ST,,13.750720,100.493903,ST,,
ST,,13.801568,100.690920,ST,,
ST,,13.802429,100.690967,ST,,
ST,,13.804559,100.691468,ST,,
ST,,13.770176,100.647483,ST,,
ST,,13.771652,100.647365,ST,,
ST,,13.774313,100.645944,ST,,
ST,,13.775662,100.645277,ST,,
ST,,13.778087,100.644615,ST,,
ST,,13.813099,100.738566,ST,,
ST,,13.695115,100.533370,ST,,
ST,,13.798649,100.689650,ST,,
ST,,13.796050,100.690765,ST,,
ST,,13.796194,100.693568,ST,,
ST,,13.815171,100.742371,ST,,
ST,,13.814574,100.741295,ST,,
ST,,13.816440,100.735077,ST,,
ST,,13.816266,100.734904,ST,,
ST,,13.814999,100.734431,ST,,
ST,,13.814219,100.733039,ST,,
ST,,13.814092,100.733096,ST,,
ST,,13.814799,100.734386,ST,,
ST,,13.693352,100.529982,ST,,
ST,,13.767873,100.647540,ST,,
ST,,13.769570,100.647282,ST,,
ST,,13.719794,100.559766,ST,,
ST,,13.725269,100.546374,ST,,
ST,,13.724628,100.540213,ST,,
ST,,13.719376,100.522509,ST,,
ST,,13.718227,100.518680,ST,,
ST,,13.731700,100.530989,ST,,
ST,,13.694796,100.494327,ST,,
ST,,13.694826,100.603363,ST,,
ST,,13.693862,100.601052,ST,,
ST,,13.695154,100.604472,ST,,
ST,,13.690768,100.608148,ST,,
ST,,13.682694,100.610272,ST,,
ST,,13.681228,100.609867,ST,,
ST,,13.730825,100.784284,ST,,
ST,,13.811172,100.548902,ST,,
ST,,13.670817,100.519062,ST,,
ST,,13.812586,100.728164,ST,,
ST,,13.825124,100.676199,ST,,
ST,,13.780526,100.530253,ST,,
ST,,13.721009,100.477799,ST,,
ST,,13.720925,100.477131,ST,,
ST,,13.776409,100.569290,ST,,
ST,,13.752542,100.541675,ST,,
ST,,13.787092,100.468260,ST,,
ST,,13.757715,100.616035,ST,,
ST,,13.733409,100.495394,ST,,
ST,,13.734350,100.490063,ST,,
ST,,13.747495,100.479472,ST,,
ST,,13.747572,100.479636,ST,,
ST,,13.753719,100.504967,ST,,
ST,,13.730033,100.514498,ST,,
ST,,13.780958,100.445073,ST,,
ST,,13.750661,100.489610,ST,,
ST,,13.716234,100.565790,ST,,
ST,,13.815536,100.561552,ST,,
ST,,13.841468,100.576784,ST,,
ST,,13.809186,100.511418,ST,,
ST,,13.766958,100.506176,ST,,
ST,,13.804044,100.543193,ST,,
ST,,13.804631,100.540728,ST,,
ST,,13.855018,100.584736,ST,,
ST,Opposite Ying Charoen Market,13.895024,100.608311,ST,,
ST,,13.775481,100.569153,ST,,
ST,,13.882367,100.585204,ST,,
ST,,13.805422,100.540312,ST,,
ST,,13.747084,100.492607,ST,,
ST,,13.759955,100.530234,ST,,
ST,,13.750379,100.561887,ST,,
ST,,13.882057,100.562900,ST,,
ST,,13.723449,100.476384,ST,,
ST,,13.736975,100.447476,ST,,
ST,,13.741933,100.447039,ST,,
ST,,13.741954,100.447538,ST,,
ST,,13.722667,100.461245,ST,,
ST,,13.729387,100.452846,ST,,
ST,,13.725720,100.455662,ST,,
ST,,13.725570,100.456492,ST,,
ST,,13.727501,100.453952,ST,,
ST,,13.736620,100.448129,ST,,
ST,,13.736209,100.615172,ST,,
ST,,13.730147,100.515158,ST,,
ST,,13.734808,100.523418,ST,,
ST,,13.736400,100.521679,ST,,
ST,,13.736874,100.521888,ST,,
ST,,13.738527,100.522061,ST,,
ST,,13.739354,100.522361,ST,,
ST,,13.741630,100.522759,ST,,
ST,,13.742022,100.522706,ST,,
ST,,13.744734,100.523210,ST,,
ST,,13.745194,100.523417,ST,,
ST,,13.746259,100.523518,ST,,
ST,,13.748406,100.523894,ST,,
ST,,13.748547,100.524064,ST,,
ST,,13.734292,100.529135,ST,,
ST,,13.734349,100.533394,ST,,
ST,,13.744876,100.535618,ST,,
ST,,13.745815,100.532574,ST,,
ST,,13.739558,100.530840,ST,,
ST,,13.739083,100.533187,ST,,
ST,,13.737329,100.532745,ST,,
ST,,13.574652,100.439989,ST,,
ST,,13.626036,100.468818,ST,,
ST,,13.678182,100.528433,ST,,
ST,,13.839144,100.555282,ST,,
ST,,13.870638,100.593655,ST,,
ST,,13.770395,100.505355,ST,,
ST,,13.746238,100.496155,ST,,
ST,,13.752283,100.795453,ST,,
ST,,13.777855,100.644422,ST,,
ST,,13.780331,100.644124,ST,,
ST,,13.872172,100.594851,ST,,
ST,,13.726034,100.395461,ST,,
ST,,13.731403,100.395776,ST,,
ST,,13.804271,100.691732,ST,,
ST,,13.730561,100.780969,ST,,
ST,,13.730313,100.780979,ST,,
ST,,13.715975,100.826654,ST,,
ST,,13.817305,100.653459,ST,,
ST,,13.771407,100.492462,ST,,
ST,,13.815002,100.652207,ST,,
ST,,13.746983,100.447473,ST,,
ST,,13.747040,100.447996,ST,,
ST,,13.752049,100.444829,ST,,
ST,,13.784858,100.512765,ST,,
ST,,13.806147,100.691560,ST,,
ST,,13.920274,100.601786,ST,,
ST,,13.710109,100.398019,ST,,
ST,,13.710313,100.395710,ST,,
ST,,13.686635,100.667917,ST,,
ST,,13.686426,100.667982,ST,,
ST,,13.719817,100.776619,ST,,
ST,,13.925918,100.626024,ST,,
ST,,13.790055,100.394372,ST,,
ST,,13.779388,100.394574,ST,,
ST,,13.757914,100.790209,ST,,
ST,,13.718793,100.586371,ST,,
ST,,13.866346,100.707146,ST,,
ST,,13.782528,100.721615,ST,,
ST,,13.797144,100.450369,ST,,
ST,,13.688563,100.669244,ST,,
ST,,13.732358,100.649474,ST,,
ST,,13.732575,100.648433,ST,,
ST,,13.766382,100.524353,ST,,
ST,,13.758430,100.521130,ST,,
ST,,13.688983,100.669223,ST,,
ST,,13.765010,100.572668,ST,,
ST,,13.748927,100.599082,ST,,
ST,,13.881083,100.565942,ST,,
ST,,13.762239,100.642695,ST,,
ST,,13.784293,100.531491,ST,,
ST,,13.764068,100.488945,ST,,
ST,,13.751667,100.440448,ST,,
ST,,13.752106,100.436378,ST,,
ST,,13.752786,100.431247,ST,,
ST,,13.753367,100.427342,ST,,
ST,,13.753844,100.423352,ST,,
ST,,13.752500,100.444298,ST,,
ST,,13.752232,100.441175,ST,,
ST,,13.752954,100.433862,ST,,
ST,,13.753802,100.427312,ST,,
ST,,13.754288,100.423909,ST,,
ST,,13.677829,100.637466,ST,,
ST,,13.677889,100.634530,ST,,
ST,,13.665179,100.643689,ST,,
ST,,13.678603,100.618968,ST,,
ST,,13.678457,100.618617,ST,,
ST,,13.678683,100.616186,ST,,
ST,,13.678539,100.615897,ST,,
ST,,13.678700,100.611115,ST,,
ST,,13.678835,100.611562,ST,,
ST,,13.678042,100.634527,ST,,
ST,,13.677992,100.635865,ST,,
ST,,13.702826,100.671453,ST,,
ST,,13.703049,100.671693,ST,,
ST,,13.705061,100.670003,ST,,
ST,,13.705744,100.669961,ST,,
ST,,13.708891,100.667946,ST,,
ST,,13.708235,100.667979,ST,,
ST,,13.709899,100.666523,ST,,
ST,,13.711667,100.663707,ST,,
ST,,13.710426,100.666273,ST,,
ST,,13.711803,100.664084,ST,,
ST,,13.733982,100.646052,ST,,
ST,,13.756068,100.490084,ST,,
ST,,13.736526,100.528441,ST,,
ST,,13.736709,100.527368,ST,,
ST,,13.736369,100.525965,ST,,
ST,,13.736931,100.524810,ST,,
ST,,13.739951,100.525358,ST,,
ST,,13.741182,100.525504,ST,,
ST,,13.742510,100.524200,ST,,
ST,,13.741600,100.522753,ST,,
ST,,13.739623,100.526298,ST,,
ST,,13.738985,100.529474,ST,,
ST,,13.734730,100.531834,ST,,
ST,,13.735151,100.531882,ST,,
ST,,13.735405,100.531931,ST,,
ST,,13.735564,100.531959,ST,,
ST,,13.735766,100.531987,ST,,
ST,,13.735847,100.530861,ST,,
ST,,13.737546,100.531248,ST,,
ST,,13.737910,100.529008,ST,,
ST,,13.737982,100.526641,ST,,
ST,,13.738922,100.525391,ST,,
ST,,13.740652,100.527374,ST,,
ST,,13.742729,100.527808,ST,,
ST,,13.742558,100.527854,ST,,
ST,,13.743672,100.527998,ST,,
ST,,13.743669,100.528050,ST,,
ST,,13.744369,100.524953,ST,,
ST,,13.745601,100.524942,ST,,
ST,,13.746594,100.525721,ST,,
ST,,13.746189,100.528476,ST,,
ST,,13.740873,100.527500,ST,,
ST,,13.732324,100.566879,ST,,
ST,,13.732840,100.566469,ST,,
ST,,13.725129,100.525011,ST,,
ST,,13.725721,100.526155,ST,,
ST,,13.725832,100.527066,ST,,
ST,,13.731317,100.521743,ST,,
ST,,13.731679,100.523854,ST,,
ST,,13.732016,100.525989,ST,,
ST,,13.730324,100.545086,ST,,
ST,,13.732468,100.545766,ST,,
ST,,13.730599,100.545441,ST,,
ST,,13.727954,100.545017,ST,,
ST,,13.732879,100.535936,ST,,
ST,,13.733031,100.535044,ST,,
ST,,13.719585,100.557915,ST,,
ST,BTS Udomsuk Station (Exit 4),13.679572,100.609201,ST,,
ST,,13.735378,100.526989,ST,,
ST,,13.735109,100.528731,ST,,
ST,,13.736652,100.526414,ST,,
ST,,13.754650,100.411070,ST,,
ST,,13.754590,100.416096,ST,,
ST,,13.754072,100.416352,ST,,
ST,,13.754141,100.412541,ST,,
ST,,13.752513,100.437166,ST,,
ST,,13.759905,100.479585,ST,,
ST,,13.818144,100.575358,ST,,
ST,,13.625856,100.468912,ST,,
ST,,13.759557,100.618096,ST,,
ST,,13.767851,100.574788,ST,,
ST,,13.773790,100.530694,ST,,
ST,,13.750307,100.504088,ST,,
ST,,13.747991,100.503489,ST,,
ST,,13.747649,100.503274,ST,,
ST,,13.629032,100.434185,ST,,
ST,,13.629163,100.434495,ST,,
ST,,13.631814,100.433625,ST,,
ST,,13.633886,100.433228,ST,,
ST,,13.636602,100.432763,ST,,
ST,,13.638417,100.432464,ST,,
ST,,13.640751,100.432077,ST,,
ST,,13.643816,100.431648,ST,,
ST,,13.646702,100.431261,ST,,
ST,,13.648840,100.430983,ST,,
ST,,13.651406,100.430654,ST,,
ST,,13.648759,100.431340,ST,,
